Feature,Estimator,AUC,AUC_best,Accuracy,Accuracy_best,F1,F1_best,Precision,Precision_best,Recall,Recall_best
chest_pain : resting_bp : cholesterol : max_hr : st_depression,knn,0,0,0.730344827586207,"{'n_neighbors': 20, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : st_depression,logistic,0,0,0.7373563218390806,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : st_depression,gaussian,0,0,0.7673563218390804,{},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : st_depression,svc,0,0,0.7267816091954024,"{'C': 10, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : st_depression,decision_tree,0,0,0.6602298850574713,"{'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 1}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : st_depression,random_forest,0,0,0.7510344827586207,"{'max_features': 'sqrt', 'max_leaf_nodes': 20, 'bootstrap': True, 'max_depth': 30}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : num_major_vessels,linear,0,0,0.3342260352328684,{'normalize': False},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : num_major_vessels,knn,0,0,0.7640229885057471,"{'n_neighbors': 30, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : num_major_vessels,logistic,0,0,0.7974712643678161,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : num_major_vessels,gaussian,0,0,0.7777011494252875,{},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : num_major_vessels,svc,0,0,0.7711494252873564,"{'C': 10, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : num_major_vessels,decision_tree,0,0,0.7442528735632185,"{'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 5}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : num_major_vessels,random_forest,0,0,0.7409195402298852,"{'max_features': 'log2', 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : thal,linear,0,0,0.3745456396555966,{'normalize': True},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : thal,knn,0,0,0.7641379310344828,"{'n_neighbors': 60, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : thal,logistic,0,0,0.7880459770114943,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : thal,gaussian,0,0,0.8048275862068965,{},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : thal,svc,0,0,0.7845977011494253,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : thal,decision_tree,0,0,0.6901149425287356,"{'max_features': 'sqrt', 'max_leaf_nodes': 5, 'max_depth': 10}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : max_hr : thal,random_forest,0,0,0.7442528735632183,"{'max_features': 'auto', 'max_leaf_nodes': 2, 'bootstrap': True, 'max_depth': 30}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : st_depression,linear,0,0,0.29438068764416697,{'normalize': True},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : st_depression,knn,0,0,0.7273563218390804,"{'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : st_depression,logistic,0,0,0.7541379310344828,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : st_depression,gaussian,0,0,0.7606896551724137,{},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : st_depression,svc,0,0,0.7539080459770116,"{'C': 10, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : st_depression,decision_tree,0,0,0.6806896551724138,"{'max_features': 'sqrt', 'max_leaf_nodes': 5, 'max_depth': 1}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : st_depression,random_forest,0,0,0.7272413793103449,"{'max_features': 'auto', 'max_leaf_nodes': 2, 'bootstrap': False, 'max_depth': 15}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : num_major_vessels,linear,0,0,0.3494873348723037,{'normalize': True},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : num_major_vessels,knn,0,0,0.7842528735632184,"{'n_neighbors': 60, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : num_major_vessels,logistic,0,0,0.7775862068965518,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : num_major_vessels,gaussian,0,0,0.777816091954023,{},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : num_major_vessels,svc,0,0,0.7980459770114943,"{'C': 1000, 'shrinking': True, 'gamma': 0.0001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : num_major_vessels,decision_tree,0,0,0.740344827586207,"{'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 30}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : num_major_vessels,random_forest,0,0,0.7641379310344828,"{'max_features': 'log2', 'max_leaf_nodes': 10, 'bootstrap': True, 'max_depth': 30}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : thal,linear,0,0,0.3535984223717544,{'normalize': False},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : thal,knn,0,0,0.7548275862068966,"{'n_neighbors': 30, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : thal,logistic,0,0,0.791264367816092,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : thal,gaussian,0,0,0.7949425287356322,{},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : thal,svc,0,0,0.7848275862068965,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : thal,decision_tree,0,0,0.7205747126436781,"{'max_features': 'auto', 'max_leaf_nodes': 5, 'max_depth': 25}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : exercise_induced_angina : thal,random_forest,0,0,0.7672413793103449,"{'max_features': 'auto', 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : st_depression : num_major_vessels,linear,0,0,0.3404191422232021,{'normalize': True},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : st_depression : num_major_vessels,knn,0,0,0.7671264367816093,"{'n_neighbors': 20, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : st_depression : num_major_vessels,logistic,0,0,0.784367816091954,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : st_depression : num_major_vessels,gaussian,0,0,0.774367816091954,{},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : st_depression : num_major_vessels,svc,0,0,0.7743678160919542,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : st_depression : num_major_vessels,decision_tree,0,0,0.7404597701149426,"{'max_features': 'sqrt', 'max_leaf_nodes': 20, 'max_depth': 10}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : st_depression : num_major_vessels,random_forest,0,0,0.7810344827586209,"{'max_features': 'sqrt', 'max_leaf_nodes': 2, 'bootstrap': True, 'max_depth': 5}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : st_depression : thal,linear,0,0,0.36548690549373986,{'normalize': True},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : st_depression : thal,knn,0,0,0.7741379310344828,"{'n_neighbors': 20, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : st_depression : thal,logistic,0,0,0.8045977011494253,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : st_depression : thal,gaussian,0,0,0.7845977011494254,{},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : st_depression : thal,svc,0,0,0.7811494252873563,"{'C': 10, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : st_depression : thal,decision_tree,0,0,0.6905747126436781,"{'max_features': 'auto', 'max_leaf_nodes': 2, 'max_depth': 20}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : st_depression : thal,random_forest,0,0,0.7370114942528736,"{'max_features': 'auto', 'max_leaf_nodes': 2, 'bootstrap': True, 'max_depth': 10}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : num_major_vessels : thal,linear,0,0,0.40847018308240035,{'normalize': False},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : num_major_vessels : thal,knn,0,0,0.791264367816092,"{'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : num_major_vessels : thal,logistic,0,0,0.8044827586206897,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : num_major_vessels : thal,gaussian,0,0,0.7910344827586206,{},0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : num_major_vessels : thal,svc,0,0,0.8077011494252874,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : num_major_vessels : thal,decision_tree,0,0,0.7578160919540229,"{'max_features': 'log2', 'max_leaf_nodes': 15, 'max_depth': 15}",0,0,0,0,0,0
chest_pain : resting_bp : cholesterol : num_major_vessels : thal,random_forest,0,0,0.7945977011494253,"{'max_features': 'auto', 'max_leaf_nodes': 10, 'bootstrap': True, 'max_depth': 1}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : st_depression,linear,0,0,0.3232573455840847,{'normalize': True},0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : st_depression,knn,0,0,0.7339080459770115,"{'n_neighbors': 40, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : st_depression,logistic,0,0,0.7708045977011495,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : st_depression,gaussian,0,0,0.7706896551724138,{},0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : st_depression,svc,0,0,0.7774712643678161,"{'C': 10, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : st_depression,decision_tree,0,0,0.6705747126436783,"{'max_features': 'sqrt', 'max_leaf_nodes': 20, 'max_depth': 1}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : st_depression,random_forest,0,0,0.7644827586206897,"{'max_features': 'auto', 'max_leaf_nodes': 15, 'bootstrap': True, 'max_depth': 5}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : num_major_vessels,linear,0,0,0.3749466981347279,{'normalize': True},0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : num_major_vessels,knn,0,0,0.7978160919540229,"{'n_neighbors': 20, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : num_major_vessels,logistic,0,0,0.8011494252873564,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : num_major_vessels,gaussian,0,0,0.7708045977011494,{},0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : num_major_vessels,svc,0,0,0.8044827586206896,"{'C': 1000, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : num_major_vessels,decision_tree,0,0,0.700344827586207,"{'max_features': 'log2', 'max_leaf_nodes': 20, 'max_depth': 5}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : num_major_vessels,random_forest,0,0,0.767816091954023,"{'max_features': 'sqrt', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 5}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : thal,linear,0,0,0.39139230125651003,{'normalize': False},0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : thal,knn,0,0,0.7645977011494253,"{'n_neighbors': 20, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : thal,logistic,0,0,0.8050574712643679,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : thal,gaussian,0,0,0.7950574712643679,{},0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : thal,svc,0,0,0.7917241379310346,"{'C': 10, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : thal,decision_tree,0,0,0.7477011494252874,"{'max_features': 'auto', 'max_leaf_nodes': 10, 'max_depth': 5}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : exercise_induced_angina : thal,random_forest,0,0,0.7613793103448276,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'bootstrap': True, 'max_depth': 20}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : st_depression : num_major_vessels,linear,0,0,0.37238087254475694,{'normalize': True},0,0,0,0,0,0
chest_pain : resting_bp : max_hr : st_depression : num_major_vessels,knn,0,0,0.7841379310344829,"{'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : st_depression : num_major_vessels,logistic,0,0,0.8079310344827586,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : st_depression : num_major_vessels,gaussian,0,0,0.7843678160919542,{},0,0,0,0,0,0
chest_pain : resting_bp : max_hr : st_depression : num_major_vessels,svc,0,0,0.7805747126436782,"{'C': 100, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : st_depression : num_major_vessels,decision_tree,0,0,0.7474712643678163,"{'max_features': None, 'max_leaf_nodes': 10, 'max_depth': 15}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : st_depression : num_major_vessels,random_forest,0,0,0.7341379310344827,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'bootstrap': False, 'max_depth': 10}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : st_depression : thal,linear,0,0,0.40199740828066555,{'normalize': True},0,0,0,0,0,0
chest_pain : resting_bp : max_hr : st_depression : thal,knn,0,0,0.7675862068965518,"{'n_neighbors': 40, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : st_depression : thal,logistic,0,0,0.8145977011494253,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : st_depression : thal,gaussian,0,0,0.7844827586206897,{},0,0,0,0,0,0
chest_pain : resting_bp : max_hr : st_depression : thal,svc,0,0,0.7875862068965518,"{'C': 10, 'shrinking': True, 'gamma': 0.001, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : st_depression : thal,decision_tree,0,0,0.7105747126436782,"{'max_features': 'auto', 'max_leaf_nodes': 10, 'max_depth': 30}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : st_depression : thal,random_forest,0,0,0.7510344827586207,"{'max_features': 'log2', 'max_leaf_nodes': 5, 'bootstrap': False, 'max_depth': 5}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : num_major_vessels : thal,linear,0,0,0.4435480101630783,{'normalize': True},0,0,0,0,0,0
chest_pain : resting_bp : max_hr : num_major_vessels : thal,knn,0,0,0.7974712643678161,"{'n_neighbors': 10, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : num_major_vessels : thal,logistic,0,0,0.8249425287356322,"{'penalty': 'l1', 'solver': 'liblinear'}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : num_major_vessels : thal,gaussian,0,0,0.8282758620689655,{},0,0,0,0,0,0
chest_pain : resting_bp : max_hr : num_major_vessels : thal,svc,0,0,0.8180459770114943,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : num_major_vessels : thal,decision_tree,0,0,0.7311494252873564,"{'max_features': 'auto', 'max_leaf_nodes': 10, 'max_depth': 25}",0,0,0,0,0,0
chest_pain : resting_bp : max_hr : num_major_vessels : thal,random_forest,0,0,0.7742528735632185,"{'max_features': 'sqrt', 'max_leaf_nodes': 10, 'bootstrap': True, 'max_depth': 15}",0,0,0,0,0,0
chest_pain : resting_bp : exercise_induced_angina : st_depression : num_major_vessels,linear,0,0,0.3858964115480197,{'normalize': False},0,0,0,0,0,0
chest_pain : resting_bp : exercise_induced_angina : st_depression : num_major_vessels,knn,0,0,0.7875862068965518,"{'n_neighbors': 10, 'weights': 'distance', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 1}",0,0,0,0,0,0
chest_pain : resting_bp : exercise_induced_angina : st_depression : num_major_vessels,logistic,0,0,0.811264367816092,"{'penalty': 'l1', 'solver': 'lbfgs'}",0,0,0,0,0,0
chest_pain : resting_bp : exercise_induced_angina : st_depression : num_major_vessels,gaussian,0,0,0.791264367816092,{},0,0,0,0,0,0
chest_pain : resting_bp : exercise_induced_angina : st_depression : num_major_vessels,svc,0,0,0.7775862068965519,"{'C': 1, 'shrinking': True, 'gamma': 0.0, 'degree': 1, 'probability': True}",0,0,0,0,0,0
chest_pain : resting_bp : exercise_induced_angina : st_depression : num_major_vessels,decision_tree,0,0,0.7409195402298849,"{'max_features': 'auto', 'max_leaf_nodes': 20, 'max_depth': 15}",0,0,0,0,0,0
chest_pain : resting_bp : exercise_induced_angina : st_depression : num_major_vessels,random_forest,0,0,0.7642528735632184,"{'max_features': None, 'max_leaf_nodes': 30, 'bootstrap': True, 'max_depth': 15}",0,0,0,0,0,0
chest_pain : resting_bp : exercise_induced_angina : st_depression : thal,linear,0,0,0.3900093241031504,{'normalize': True},0,0,0,0,0,0
chest_pain : resting_bp : exercise_induced_angina : st_depression : thal,knn,0,0,0.7645977011494254,"{'n_neighbors': 30, 'weights': 'uniform', 'leaf_size': 10, 'algorithm': 'ball_tree', 'p': 2}",0,0,0,0,0,0
